rank,boxer,score
4344,Abdul Hakim,0.0
4345,James Williamson,0.0
4346,Fred Jordan,0.0
4347,Dawud Shaw,0.0
4348,John Tyrell,0.0
4349,Arthur Wright,0.0
4350,Alejandro Lakatos,0.0
4351,Ka-Dy King,0.0
4352,Graciano Rocchigiani,0.0
4353,Muslim Biarslanov,0.0
4354,Mark Prince,0.0
4355,Andrea Magi,0.0
4356,Darren Zenner,0.0
4357,Nicky Piper,0.0
4358,Christophe Girard,0.0
4359,Asluddin Umarov,0.0
4360,Philippe Michel,0.0
4361,Everardo Armenta Jr,0.0
4362,Paul Carlo,0.0
4363,Roberto Dominguez,0.0
4364,Nestor Hipolito Giovannini,0.0
4365,Leeonzer Barber,0.0
4366,David Davis,0.0
4367,Mwehu Beya,0.0
4368,Juan Alberto Barrero,0.0
4369,Noel Magee,0.0
4370,Pat Alley,0.0
4371,Keith Williams,0.0
4372,Cecil Simms,0.0
4373,Steve McCarthy,0.0
4374,Sylvester White,0.0
4375,Richard Bustin,0.0
4376,Terrence Wright,0.0
4377,Yves Monsieur,0.0
4378,Zoltan Habda,0.0
4379,Peter Cenki,0.0
4380,Frederic Porter,0.0
4381,Shalva Jomardashvili,0.0
4382,Samson Onyango,0.0
4383,Giacobbe Fragomeni,0.0
4384,Yuri Barashian,0.0
4385,DeAndrey Abron,0.0
4386,Tito Mendoza,0.0
4387,Paul Murdoch,0.0
4388,Mehdi Sahnoune,0.0
4389,Hugo Garay,0.0
4390,Ramdane Serdjane,0.0
4391,Juan Nelongo,0.0
4392,Massimiliano Saiani,0.0
4393,Jose Hilton Dos Santos,0.0
4394,Jim Murray,0.0
4395,Roberto Coelho,0.0
4396,Daren Whitley,0.0
4397,Jesse Corona,0.0
4398,Alban Girouard,0.0
4399,Julius Gal,0.0
4400,Dennis Matthews,0.0
4401,Oleksandr Garashchenko,0.0
4402,Henry Mobio,0.0
4403,Dennis McKinney,0.0
4404,Philip Houthoofdt,0.0
4405,Hizni Altunkaya,0.0
4406,Junior Anthony Wright,0.0
4407,BJ Flores,0.0
4408,Bobby Thomas Jr,0.0
4409,Tomas Kovacs,0.0
4410,Vyacheslav Uzelkov,0.0
4411,Lavell Finger,0.0
4412,Cedric Howard,0.0
4413,Walter Edwards,0.0
4414,Artur Mann,0.0
4415,Tervel Pulev,0.0
4416,Igor Mikhalkin,0.0
4417,Vyacheslav Shabranskyy,0.0
4418,Nadjib Mohammedi,0.0
4419,Blake Caparello,0.0
4420,Ismail Sillakh,0.0
4421,Nathan Cleverly,0.0
4422,Lionell Thompson,0.0
4423,Roman Simakov,0.0
4424,Douglas Otieno Okola,0.0
4425,Terrance Woods,0.0
4426,Julius Fogle,0.0
4427,William Johnson,0.0
4428,Karen Avetisyan,0.0
4429,Dallas Vargas,0.0
4430,Kia Daniels,0.0
4431,Harley Kilfian,0.0
4432,Nathan Bedwell,0.0
4433,Francois Ambang,0.0
4434,Micky Stackhouse,0.0
4435,Ayodeji Fadeyi,0.0
4436,Michael Birthmark,0.0
4437,Darryl Johnson,0.0
4438,Daniel Chavez,0.0
4439,Thomas Williams Jr,0.0
4440,Dmitry Sukhotsky,0.0
4441,Noe Gonzalez Alcoba,0.0
4442,Aaron Pryor Jr,0.0
4443,Shujaa El-Amin,0.0
4444,Anthony Bonsante,0.0
4445,David Whittom,0.0
4446,Marlon Hayes,0.0
4447,Marcus Thomas,0.0
4448,Carl Cockerham,0.0
4449,Etianne Whitaker,0.0
4450,Eduardo Calderon,0.0
4451,Bonnie Joe McGee,0.0
4452,Ferenc Lankonde,0.0
4453,Mike Funk,0.0
4454,Richard Rivera,0.0
4455,Samuel Crossed,0.0
4456,Dervin Colina,0.0
4457,Francisco Sierra,0.0
4458,Jason Escalera,0.0
4459,Farah Ennis,0.0
4460,Michael Gbenga,0.0
4461,Don Mouton,0.0
4462,Jonel Tapia,0.0
4463,Adam Collins,0.0
4464,Eddie Caminero,0.0
4465,Timothy Hall Jr,0.0
4466,Hajro Sujak,0.0
4467,Aliaksandr Paluyanau,0.0
4468,Aleksandrs Taputs,0.0
4469,Vadim Chromych,0.0
4470,Dmitry Gavrilov,0.0
4471,Maxim Nikonorov,0.0
4472,Adrian Taylor,0.0
4473,Gilbert Lenin Castillo,0.0
4474,Sean Monaghan,0.0
4475,Donta Woods,0.0
4476,Otis Griffin,0.0
4477,Kentrell Claiborne,0.0
4478,Kevin Engel,0.0
4479,Lamont Williams,0.0
4480,Teneal Goyco,0.0
4481,Josh Thorpe,0.0
4482,Ritchie Cherry,0.0
4483,Codale Ford,0.0
4484,Jarrell Miller,0.0
4485,Kevin Lerena,0.0
4486,Trevor Bryan,0.0
4487,Joe Cusumano,0.0
4488,Bogdan Dinu,0.0
4489,Ricardo Snijders,0.0
4490,Kyotaro Fujimoto,0.0
4491,Ebenezer Tetteh,0.0
4492,Nathan Gorman,0.0
4493,Richard Lartey,0.0
4494,Razvan Cojanu,0.0
4495,Tom Little,0.0
4496,DL Jones,0.0
4497,AJ Carter,0.0
4498,Mauricio Barragan,0.0
4499,David Howe,0.0
4500,Blaise Mendouo,0.0
4501,Marcus Kelly,0.0
4502,Scott Alexander,0.0
4503,Craig Lewis,0.0
4504,Devin Vargas,0.0
4505,Andriy Rudenko,0.0
4506,Don Haynesworth,0.0
4507,Eugen Buchmueller,0.0
4508,Byron Polley,0.0
4509,Nick Guivas,0.0
4510,Curtis Harper,0.0
4511,Mark Brown,0.0
4512,Peter Graham,0.0
4513,Galen Brown,0.0
4514,Gogita Gorgiladze,0.0
4515,Jamal Woods,0.0
4516,John Orr,0.0
4517,Tyree Ortiz,0.0
4518,David Koswara,0.0
4519,Juan Goode,0.0
4520,Dennis Benson,0.0
4521,Eric George,0.0
4522,Perry Filkins,0.0
4523,Curtis Lee Tate,0.0
4524,David Adeleye,0.0
4525,Mark de Mori,0.0
4526,Demsey McKean,0.0
4527,Emir Ahmatovic,0.0
4528,Marko Radonjic,0.0
4529,Alexandre Kartozia,0.0
4530,Mario Heredia,0.0
4531,Gregory Corbin,0.0
4532,Amir Mansour,0.0
4533,Filiberto Tovar,0.0
4534,Sean Turner,0.0
4535,Pavel Sour,0.0
4536,Damian Knyba,0.0
4537,Frank Sanchez,0.0
4538,Arslanbek Makhmudov,0.0
4539,Agron Smakici,0.0
4540,Evgenios Lazaridis,0.0
4541,Miljan Rovcanin,0.0
4542,Herve Hubeaux,0.0
4543,Christian Lewandowski,0.0
4544,Lawrence Tauasa,0.0
4545,Maksym Pedyura,0.0
4546,Artsiom Charniakevich,0.0
4547,Gbenga Oloukun,0.0
4548,Wladimir Letr,0.0
4549,Pavel Siska,0.0
4550,Alexander Kahl,0.0
4551,Engin Solmaz,0.0
4552,Ivan Cirkovic,0.0
4553,Waldemar Pahl,0.0
4554,Selcuk Dinc,0.0
4555,Yeton Abdullah,0.0
4556,Justis Huni,0.0
4557,Michael Polite Coffie,0.0
4558,Chris Healey,0.0
4559,Daniel Martz,0.0
4560,Nick Webb,0.0
4561,Simon Vallily,0.0
4562,Mariano Ruben Diaz Strunz,0.0
4563,Dennis Lewandowski,0.0
4564,Morgan Dessaux,0.0
4565,Phil Williams,0.0
4566,Ferenc Zsalek,0.0
4567,Scott Saward,0.0
4568,Zheko Zhekov,0.0
4569,Jakub Wojcicki,0.0
4570,Kash Ali,0.0
4571,Michael Wallisch,0.0
4572,Alexander Ustinov,0.0
4573,Bermane Stiverne,0.0
4574,Joe Hanks,0.0
4575,Iago Kiladze,0.0
4576,Ivica Bacurin,0.0
4577,Lenroy Thomas,0.0
4578,Donnie Palmer,0.0
4579,Rudolf Jozic,0.0
4580,Ian Lewison,0.0
4581,Brandon Lynch,0.0
4582,Edgar Ramirez,0.0
4583,Abdeljalil Abouhamda,0.0
4584,Vladan Babic,0.0
4585,Lenier Pero,0.0
4586,Mohamed Grimes,0.0
4587,Viktor Vykhryst,0.0
4588,Fateh Touaher,0.0
4589,Ali Kiydin,0.0
4590,Milutin Stankovic,0.0
4591,Avery Gibson,0.0
4592,Philipp Gruener,0.0
4593,Jackson Marinez,0.0
4594,Isa Chaniev,0.0
4595,Yardley Armenta Cruz,0.0
4596,Alejandro Luna,0.0
4597,Hedi Slimani,0.0
4598,Anzor Gamgebeli,0.0
4599,Kakha Avetisiani,0.0
4600,Bahodir Mamadjonov,0.0
4601,Thompson Mokwana,0.0
4602,Mikheil Avakian,0.0
4603,Samir Ziani,0.0
4604,Gary Buckland,0.0
4605,Prince Ofotsu,0.0
4606,Paul Truscott,0.0
4607,Bilal Mohammad,0.0
4608,Fuseini Ahmed,0.0
4609,Kris Hughes,0.0
4610,Simas Volosinas,0.0
4611,Korley Collison,0.0
4612,Yusif Salifu,0.0
4613,Zakaria Salifu,0.0
4614,Tetteh Lamptey,0.0
4615,Emmanuel Odoi,0.0
4616,Dan Quartey,0.0
4617,Yaw Sakiya,0.0
4618,Kuma Doe,0.0
4619,Obile Issaka,0.0
4620,Baba Nsor,0.0
4621,Julian Rodriguez,0.0
4622,Javier Molina,0.0
4623,Mikkel LesPierre,0.0
4624,Antonio Lozada Jr,0.0
4625,Raymundo Beltran,0.0
4626,Jose Luis Rodriguez,0.0
4627,Stephen Smith,0.0
4628,Michael Farenas,0.0
4629,Juan Carlos Martinez,0.0
4630,Arturo Uruzquieta,0.0
4631,Alberto Garza,0.0
4632,Alejandro Rodriguez,0.0
4633,Gabriel Tolmajyan,0.0
4634,Sergio Villanueva,0.0
4635,Gerardo Zayas,0.0
4636,Tevin Farmer,0.0
4637,Jose Valderrama,0.0
4638,Carlos Claudio,0.0
4639,Gil Garcia,0.0
4640,Anthony Woods,0.0
4641,Herbert Quartey,0.0
4642,John Wampash,0.0
4643,Pedro Antonio Salcedo,0.0
4644,Tomi Archambault,0.0
4645,Corben Page,0.0
4646,Felix Rivera,0.0
4647,Hassan Mwakinyo,0.0
4648,Mario Alberto Lozano,0.0
4649,Sam Eggington,0.0
4650,Liam Williams,0.0
4651,Marian Cazacu,0.0
4652,Predrag Radosevic,0.0
4653,Jimmy Kelly,0.0
4654,John Thompson,0.0
4655,David Ezequiel Romero,0.0
4656,Robert Talarek,0.0
4657,Jason Welborn,0.0
4658,Mark Thompson,0.0
4659,Erick Ochieng,0.0
4660,Steve OMeara,0.0
4661,Gary McMillan,0.0
4662,Dee Mitchell,0.0
4663,Andrew Patterson,0.0
4664,Paul Morby,0.0
4665,Gerard Healy,0.0
4666,Barrie Jones,0.0
4667,Matt Scriven,0.0
4668,Billy Smith,0.0
4669,Darren Gethin,0.0
4670,Kevin McCauley,0.0
4671,John Van Emmenis,0.0
4672,Duncan Cottier,0.0
4673,Timo Laine,0.0
4674,Emmanuel Danso,0.0
4675,Abdallah Paziwapazi,0.0
4676,Tyron Zeuge,0.0
4677,Karel Horejsek,0.0
4678,David Brophy,0.0
4679,Istvan Zeller,0.0
4680,Christopher Rebrasse,0.0
4681,Olegs Fedotovs,0.0
4682,Luke Blackledge,0.0
4683,Mohammed Akrong,0.0
4684,Darren McKenna,0.0
4685,Michal Nieroda,0.0
4686,Wayne Reed,0.0
4687,Carl Dilks,0.0
4688,Ferenc Hafner,0.0
4689,Ciaran Healy,0.0
4690,Tommy Tolan,0.0
4691,Jamie Ambler,0.0
4692,Tobias Webb,0.0
4693,Joe Ainscough,0.0
4694,Patrick Maxwell,0.0
4695,Phil Goodwin,0.0
4696,Lee Duncan,0.0
4697,James Tucker,0.0
4698,Zach Parker,0.0
4699,Jozef Jurko,0.0
4700,Mike Guy,0.0
4701,Bilal Akkawy,0.0
4702,Andrey Sirotkin,0.0
4703,Jamie Cox,0.0
4704,Patrick Nielsen,0.0
4705,Adam Etches,0.0
4706,Adam Jones,0.0
4707,Billi Facundo Godoy,0.0
4708,Theophilus Tetteh,0.0
4709,Ruslans Pojonisevs,0.0
4710,Jez Wilson,0.0
4711,Giorgi Kandelaki,0.0
4712,Yoann Bloyer,0.0
4713,Farai Musiyiwa,0.0
4714,Eamonn OKane,0.0
4715,Sandor Micsko,0.0
4716,Luke Robinson,0.0
4717,Alistair Warren,0.0
4718,Mariusz Biskupski,0.0
4719,Zoran Cvek,0.0
4720,Luke Osman,0.0
4721,Danny Brown,0.0
4722,Lee Noble,0.0
4723,Dalton Miller,0.0
4724,Lewis Byrne,0.0
4725,Sabie Montieth,0.0
4726,Ben Deghani,0.0
4727,Erik Bazinyan,0.0
4728,Gonzalo Gaston Coria,0.0
4729,DMitrius Ballard,0.0
4730,Tureano Johnson,0.0
4731,Gary OSullivan,0.0
4732,Patrick Allotey,0.0
4733,Takeshi Inoue,0.0
4734,Brandon Cook,0.0
4735,Johnny Navarrete,0.0
4736,Jose Carlos Paz,0.0
4737,Paul Valenzuela Jr,0.0
4738,Uriel Gonzalez,0.0
4739,Miguel Angel Lopez,0.0
4740,Gabriel Agramon,0.0
4741,Alvaro Robles,0.0
4742,Alfredo Chavez,0.0
4743,Ramiro Alcaraz,0.0
4744,Oscar Mora,0.0
4745,Seth Carrillo,0.0
4746,Elliot Cano,0.0
4747,Frank Verduzco,0.0
4748,Jose Maria Valdez,0.0
4749,Julio Nario,0.0
4750,Alan Zavala,0.0
4751,Jose Arteaga,0.0
4752,Gerardo Mendoza,0.0
4753,Juan Velasquez,0.0
4754,Abraham Marquez,0.0
4755,Benjamin Urias,0.0
4756,Luis Contreras,0.0
4757,Manuel Mora,0.0
4758,Jonathan Gonzalez Ortiz,0.0
4759,Padraig McCrory,0.0
4760,Jason Quigley,0.0
4761,Marcelo Coceres,0.0
4762,Demond Nicholson,0.0
4763,Ulises Sierra,0.0
4764,Lanell Bellows,0.0
4765,Eric Moon,0.0
4766,Cesar Nunez,0.0
4767,Gregory Trenel,0.0
4768,Gyorgy Varju,0.0
4769,Samir dos Santos Barbosa,0.0
4770,Gregory Clark,0.0
4771,Aaron Garcia,0.0
4772,Jaime Barboza,0.0
4773,Enrique Gallegos,0.0
4774,Saadiq Muhammad,0.0
4775,Christopher Salerno,0.0
4776,Jose Alberto Leal,0.0
4777,Jose Antonio Leos Nery,0.0
4778,Jorge Pedroza,0.0
4779,Alex Saucedo,0.0
4780,Agustine Mauras,0.0
4781,Benjamin Whitaker,0.0
4782,Angelo Snow,0.0
4783,Alejandro Almada Franco,0.0
4784,Luis Castillo,0.0
4785,Ricardo Espinoza Franco,0.0
4786,Kevin Gonzalez,0.0
4787,Ronny Rios,0.0
4788,Jose Velasquez,0.0
4789,Wilner Soto,0.0
4790,Carlos Carlson,0.0
4791,Isaac Zarate,0.0
4792,Ramon Contreras,0.0
4793,Bryl Bayogos,0.0
4794,Japhethlee Llamido,0.0
4795,Kazuki Nakajima,0.0
4796,Ryohei Takahashi,0.0
4797,Mike Oliver,0.0
4798,Pipat Chaiporn,0.0
4799,Espinos Sabu,0.0
4800,Ernesto Guerrero,0.0
4801,Noldi Manakane,0.0
4802,Sutep Wangmuk,0.0
4803,Prayoot Yaijam,0.0
4804,Marco Demecillo,0.0
4805,Phum Kunmat,0.0
4806,Egy Rozten,0.0
4807,Roman Canto,0.0
4808,Somprasong Chuenchana,0.0
4809,Dianever Orcales,0.0
4810,James Mokoginta,0.0
4811,Anusorn Chaisura,0.0
4812,Roberto Oyan,0.0
4813,Chris Potter,0.0
4814,Pichit Sithkruwin,0.0
4815,Jon Jet,0.0
4816,Saurabh Kumar,0.0
4817,Jose Estrella,0.0
4818,Hiroaki Teshigawara,0.0
4819,Eden Sonsona,0.0
4820,Roberto Castaneda,0.0
4821,Goodluck Mrema,0.0
4822,Pungluang Sor Singyu,0.0
4823,Jecker Buhawe,0.0
4824,Fadhili Majiha,0.0
4825,Hayato Kimura,0.0
4826,Galih Susanto,0.0
4827,Fredirex Rodriguez,0.0
4828,Ruben Manakane,0.0
4829,Rasmanudin,0.0
4830,Rex Olisa,0.0
4831,Martin Mubiru,0.0
4832,Manot Comput,0.0
4833,Alejandro Solorio,0.0
4834,Charlie Cabilla,0.0
4835,Rey Megrino,0.0
4836,Richard Olisa,0.0
4837,Armando de la Cruz,0.0
4838,Michael Rodriguez,0.0
4839,Rodel Tejares,0.0
4840,Ryan Tampus,0.0
4841,Charlie Lamila,0.0
4842,Freddie Martinez,0.0
4843,Jherom Tuyor,0.0
4844,Sherwin McDo Lungay,0.0
4845,Nestor Gamolo,0.0
4846,Nabil Ahmed,0.0
4847,Jeison Cervantes,0.0
4848,Jonas Sultan,0.0
4849,Willibaldo Garcia,0.0
4850,Ryan Walker,0.0
4851,Jose Aguilar,0.0
4852,Joseafat Reyes,0.0
4853,Jefferson Vargas,0.0
4854,Stuart Hall,0.0
4855,Ruben Dario Ruiz,0.0
4856,Alexander Cazares,0.0
4857,Alexis Ruiz,0.0
4858,Sebastian Sanchez,0.0
4859,Silviu Olteanu,0.0
4860,Hector Rolando Guzman,0.0
4861,Gustavo Molina,0.0
4862,Ismael Garnica,0.0
4863,Oreste Bernabe Nieva,0.0
4864,Ruben Montoya,0.0
4865,Miguel Gonzalez,0.0
4866,Najah Salah Ali,0.0
4867,Yaqub Kareem,0.0
4868,Anwar Alfadi,0.0
4869,John Donnelly,0.0
4870,Ashley Sexton,0.0
4871,Hyusein Hyuseinov,0.0
4872,Michael Ramabeletsa,0.0
4873,David Kanalas,0.0
4874,Delroy Spencer,0.0
4875,Francis Croes,0.0
4876,Saul Sanchez,0.0
4877,Nawaphon Kaikanha,0.0
4878,Aston Palicte,0.0
4879,Francisco Pedroza Portillo,0.0
4880,Leonardo Baez,0.0
4881,Dixon Flores,0.0
4882,Cris Paulino,0.0
4883,Immanuel Naidjala,0.0
4884,Julias Kisarawe,0.0
4885,Lolito Sonsona,0.0
4886,Emanuel Armendariz,0.0
4887,Enrique Bernache,0.0
4888,Gerpaul Valero,0.0
4889,Jeffrey Francisco,0.0
4890,Virden Rivera,0.0
4891,Matias Agustin Arriagada,0.0
4892,Junior Bajawa,0.0
4893,Markquil Salvana,0.0
4894,Danilo Gabisay,0.0
4895,Alvin Bais,0.0
4896,Egi Rozten,0.0
4897,Chatri Sariphan,0.0
4898,Raymond Tabugon,0.0
4899,Damien Vazquez,0.0
4900,Mike Plania,0.0
4901,Alexis Santiago,0.0
4902,Isao Gonzalo Carranza,0.0
4903,Anselmo Moreno,0.0
4904,Jundy Maraon,0.0
4905,Jhon Alberto Molina,0.0
4906,Jose Luis Araiza,0.0
4907,Jose Silveria,0.0
4908,Leshaun Blair,0.0
4909,Dinoel Reynoso,0.0
4910,Luis Angel Paneto,0.0
4911,Cristobal Ramos,0.0
4912,Norberto Jimenez,0.0
4913,Luis Hinojosa,0.0
4914,Daniel Veras,0.0
4915,Aneudy Mesa,0.0
4916,Judy Flores,0.0
4917,Jose Alfredo Rodriguez,0.0
4918,Christian Esquivel,0.0
4919,Szilveszter Ajtai,0.0
4920,Oscar Mojica,0.0
4921,Tibor Nadori,0.0
4922,Tae Woong Jung,0.0
4923,Gabor Molnar,0.0
4924,Saul Tejada,0.0
4925,DeWayne Wisdom,0.0
4926,Jovany Fuentes,0.0
4927,Justin Lopez,0.0
4928,Angel Carvajal,0.0
4929,Adalberto Tapia,0.0
4930,Brian Raglin,0.0
4931,Hector Gonzalez,0.0
4932,Rafael Gramajo,0.0
4933,Jesus Gonzales,0.0
4934,Rambo Sithsaithong,0.0
4935,Denkaosan Kaovichit,0.0
4936,Dawut Manopkanchang,0.0
4937,Tepparith Singwancha,0.0
4938,Yusaku Ishikawa,0.0
4939,Masafumi Tonomura,0.0
4940,Marvin Tampus,0.0
4941,Daniel Ferreras,0.0
4942,Hendrik Barongsay,0.0
4943,Kuniyuki Aizawa,0.0
4944,Kenji Saegusa,0.0
4945,Saichon Or Ounsuwon,0.0
4946,Prosper Matsuura,0.0
4947,Petchdam Sithsaithong,0.0
4948,Kyohei Wada,0.0
4949,Munetake Egawa,0.0
4950,Kengo Wakao,0.0
4951,Asahi Takano,0.0
4952,Makoto Horinouchi,0.0
4953,Yuichiro Komuro,0.0
4954,Yuki Kishi,0.0
4955,Kosuke Takamizawa,0.0
4956,Ryoji Arai,0.0
4957,Yosuke Ishiwatari,0.0
4958,Takaaki Hayashi,0.0
4959,Kazuya Hirata,0.0
4960,Kittipong Jareonroy,0.0
4961,Dawit Choemueku,0.0
4962,Yotnakhrop Mor Wattanachai,0.0
4963,Pornthep Wadngam,0.0
4964,Narongchai Aksornchoo,0.0
4965,Worawatchai Boonjan,0.0
4966,Samuel Tehuayo,0.0
4967,Ical Tobida,0.0
4968,Tommy Seran,0.0
4969,Domi Nenokeba,0.0
4970,Boy Tanto,0.0
4971,Heri Amol,0.0
4972,Hengky Baransano,0.0
4973,Fanther Ndahiuw,0.0
4974,Iwan Key,0.0
4975,Fahpratan Sor Por Laos,0.0
4976,Jack Amisa,0.0
4977,Richie Behec,0.0
4978,Jimmy Masangkay,0.0
4979,Sandeep Kumar,0.0
4980,Unknown,0.0
4981,Johan Wahyudi,0.0
4982,Ma Wu Ling,0.0
4983,Erick Diaz Siregar,0.0
4984,Lookrak Kiatmungmee,0.0
4985,Samingkao Sor Thantawan,0.0
4986,Muhammad Rachman,0.0
4987,Teeraphong Utaida,0.0
4988,Khunphon Kiatpracha Gym,0.0
4989,Milan Melindo,0.0
4990,Ryo Miyazaki,0.0
4991,Kwanthai Sithmorseng,0.0
4992,Florante Condes,0.0
4993,Ryan Bito,0.0
4994,Eakkasit Jaikongkaew,0.0
4995,Yu Kimura,0.0
4996,Tetsuya Hisada,0.0
4997,Keiichi Numata,0.0
4998,Toshimasa Ouchi,0.0
4999,Seiya Hirakawa,0.0
5000,Sho Nakazawa,0.0
